Year,StateFIPS,CongressionalDistrict,StateName,StateAbbreviation,ACSKey,ACSCount
2012,42,13,"Pennsylvania","PA","Female65To74",28320
2012,42,13,"Pennsylvania","PA","Female75AndOver",33811
2012,42,13,"Pennsylvania","PA","Male18To24",29478
2012,42,13,"Pennsylvania","PA","Male25To44",94252
2012,42,13,"Pennsylvania","PA","Male45To64",89442
2012,42,13,"Pennsylvania","PA","Male65To74",24896
2012,42,13,"Pennsylvania","PA","Male75AndOver",19725
2012,42,14,"Pennsylvania","PA","FemaleWhiteNonHispanic18To24",29806
2012,42,14,"Pennsylvania","PA","FemaleWhiteNonHispanic25To44",64239
2012,42,14,"Pennsylvania","PA","FemaleWhiteNonHispanic45To64",76538
2012,42,14,"Pennsylvania","PA","FemaleWhiteNonHispanic65To74",24319
2012,42,14,"Pennsylvania","PA","FemaleWhiteNonHispanic75AndOver",31616
2012,42,14,"Pennsylvania","PA","MaleWhiteNonHispanic18To24",28789
2012,42,14,"Pennsylvania","PA","MaleWhiteNonHispanic25To44",71210
2012,42,14,"Pennsylvania","PA","MaleWhiteNonHispanic45To64",74899
2012,42,14,"Pennsylvania","PA","MaleWhiteNonHispanic65To74",20787
2012,42,14,"Pennsylvania","PA","MaleWhiteNonHispanic75AndOver",16825
2012,42,14,"Pennsylvania","PA","Female18To24",44736
2012,42,14,"Pennsylvania","PA","Female25To44",93533
2012,42,14,"Pennsylvania","PA","Female45To64",101278
2012,42,14,"Pennsylvania","PA","Female65To74",30638
2012,42,14,"Pennsylvania","PA","Female75AndOver",37519
2012,42,14,"Pennsylvania","PA","Male18To24",43377
2012,42,14,"Pennsylvania","PA","Male25To44",96727
2012,42,14,"Pennsylvania","PA","Male45To64",94517
2012,42,14,"Pennsylvania","PA","Male65To74",25030
2012,42,14,"Pennsylvania","PA","Male75AndOver",19654
2012,42,15,"Pennsylvania","PA","FemaleWhiteNonHispanic18To24",25561
2012,42,15,"Pennsylvania","PA","FemaleWhiteNonHispanic25To44",63712
2012,42,15,"Pennsylvania","PA","FemaleWhiteNonHispanic45To64",84593
2012,42,15,"Pennsylvania","PA","FemaleWhiteNonHispanic65To74",28195
2012,42,15,"Pennsylvania","PA","FemaleWhiteNonHispanic75AndOver",31447
2012,42,15,"Pennsylvania","PA","MaleWhiteNonHispanic18To24",24922
2012,42,15,"Pennsylvania","PA","MaleWhiteNonHispanic25To44",62128
2012,42,15,"Pennsylvania","PA","MaleWhiteNonHispanic45To64",81527
2012,42,15,"Pennsylvania","PA","MaleWhiteNonHispanic65To74",25591
2012,42,15,"Pennsylvania","PA","MaleWhiteNonHispanic75AndOver",19778
2012,42,15,"Pennsylvania","PA","Female18To24",36467
2012,42,15,"Pennsylvania","PA","Female25To44",87409
2012,42,15,"Pennsylvania","PA","Female45To64",99161
2012,42,15,"Pennsylvania","PA","Female65To74",31221
2012,42,15,"Pennsylvania","PA","Female75AndOver",33378
2012,42,15,"Pennsylvania","PA","Male18To24",35026
2012,42,15,"Pennsylvania","PA","Male25To44",85635
2012,42,15,"Pennsylvania","PA","Male45To64",93717
2012,42,15,"Pennsylvania","PA","Male65To74",27883
2012,42,15,"Pennsylvania","PA","Male75AndOver",21420
2012,42,16,"Pennsylvania","PA","FemaleWhiteNonHispanic18To24",23213
2012,42,16,"Pennsylvania","PA","FemaleWhiteNonHispanic25To44",60105
2012,42,16,"Pennsylvania","PA","FemaleWhiteNonHispanic45To64",77172
2012,42,16,"Pennsylvania","PA","FemaleWhiteNonHispanic65To74",25098
2012,42,16,"Pennsylvania","PA","FemaleWhiteNonHispanic75AndOver",28931
2012,42,16,"Pennsylvania","PA","MaleWhiteNonHispanic18To24",23088
2012,42,16,"Pennsylvania","PA","MaleWhiteNonHispanic25To44",58288
2012,42,16,"Pennsylvania","PA","MaleWhiteNonHispanic45To64",73070
2012,42,16,"Pennsylvania","PA","MaleWhiteNonHispanic65To74",21588
2012,42,16,"Pennsylvania","PA","MaleWhiteNonHispanic75AndOver",19173
2012,42,16,"Pennsylvania","PA","Female18To24",35066
2012,42,16,"Pennsylvania","PA","Female25To44",86319
2012,42,16,"Pennsylvania","PA","Female45To64",93429
2012,42,16,"Pennsylvania","PA","Female65To74",27682
2012,42,16,"Pennsylvania","PA","Female75AndOver",31250
2012,42,16,"Pennsylvania","PA","Male18To24",35428
2012,42,16,"Pennsylvania","PA","Male25To44",83948
2012,42,16,"Pennsylvania","PA","Male45To64",90150
2012,42,16,"Pennsylvania","PA","Male65To74",23579
2012,42,16,"Pennsylvania","PA","Male75AndOver",20808
2012,42,17,"Pennsylvania","PA","FemaleWhiteNonHispanic18To24",25850
2012,42,17,"Pennsylvania","PA","FemaleWhiteNonHispanic25To44",66695
2012,42,17,"Pennsylvania","PA","FemaleWhiteNonHispanic45To64",90798
2012,42,17,"Pennsylvania","PA","FemaleWhiteNonHispanic65To74",31445
2012,42,17,"Pennsylvania","PA","FemaleWhiteNonHispanic75AndOver",36797
2012,42,17,"Pennsylvania","PA","MaleWhiteNonHispanic18To24",25752
2012,42,17,"Pennsylvania","PA","MaleWhiteNonHispanic25To44",68170
2012,42,17,"Pennsylvania","PA","MaleWhiteNonHispanic45To64",89744
2012,42,17,"Pennsylvania","PA","MaleWhiteNonHispanic65To74",27933
2012,42,17,"Pennsylvania","PA","MaleWhiteNonHispanic75AndOver",21492
2012,42,17,"Pennsylvania","PA","Female18To24",33652
2012,42,17,"Pennsylvania","PA","Female25To44",81636
2012,42,17,"Pennsylvania","PA","Female45To64",102434
2012,42,17,"Pennsylvania","PA","Female65To74",33271
2012,42,17,"Pennsylvania","PA","Female75AndOver",38427
2012,42,17,"Pennsylvania","PA","Male18To24",35084
2012,42,17,"Pennsylvania","PA","Male25To44",84669
2012,42,17,"Pennsylvania","PA","Male45To64",101617
2012,42,17,"Pennsylvania","PA","Male65To74",29430
2012,42,17,"Pennsylvania","PA","Male75AndOver",22378
2012,42,18,"Pennsylvania","PA","FemaleWhiteNonHispanic18To24",23183
2012,42,18,"Pennsylvania","PA","FemaleWhiteNonHispanic25To44",75652
2012,42,18,"Pennsylvania","PA","FemaleWhiteNonHispanic45To64",106983
2012,42,18,"Pennsylvania","PA","FemaleWhiteNonHispanic65To74",35969
2012,42,18,"Pennsylvania","PA","FemaleWhiteNonHispanic75AndOver",37049
2012,42,18,"Pennsylvania","PA","MaleWhiteNonHispanic18To24",24795
2012,42,18,"Pennsylvania","PA","MaleWhiteNonHispanic25To44",72560
2012,42,18,"Pennsylvania","PA","MaleWhiteNonHispanic45To64",101311
2012,42,18,"Pennsylvania","PA","MaleWhiteNonHispanic65To74",29469
2012,42,18,"Pennsylvania","PA","MaleWhiteNonHispanic75AndOver",23913
2012,42,18,"Pennsylvania","PA","Female18To24",25119
2012,42,18,"Pennsylvania","PA","Female25To44",82026
2012,42,18,"Pennsylvania","PA","Female45To64",110753
2012,42,18,"Pennsylvania","PA","Female65To74",37739
2012,42,18,"Pennsylvania","PA","Female75AndOver",37682
2012,42,18,"Pennsylvania","PA","Male18To24",27529
2012,42,18,"Pennsylvania","PA","Male25To44",82658
2012,42,18,"Pennsylvania","PA","Male45To64",106474
2012,42,18,"Pennsylvania","PA","Male65To74",30684
2012,42,18,"Pennsylvania","PA","Male75AndOver",24657
2012,44,1,"Rhode Island","RI","FemaleWhiteNonHispanic18To24",18272
2012,44,1,"Rhode Island","RI","FemaleWhiteNonHispanic25To44",46469
2012,44,1,"Rhode Island","RI","FemaleWhiteNonHispanic45To64",58623
2012,44,1,"Rhode Island","RI","FemaleWhiteNonHispanic65To74",18917
2012,44,1,"Rhode Island","RI","FemaleWhiteNonHispanic75AndOver",22556
2012,44,1,"Rhode Island","RI","MaleWhiteNonHispanic18To24",19198
2012,44,1,"Rhode Island","RI","MaleWhiteNonHispanic25To44",43441
2012,44,1,"Rhode Island","RI","MaleWhiteNonHispanic45To64",55326
2012,44,1,"Rhode Island","RI","MaleWhiteNonHispanic65To74",16716
2012,44,1,"Rhode Island","RI","MaleWhiteNonHispanic75AndOver",13144
2012,44,1,"Rhode Island","RI","Female18To24",29240
2012,44,1,"Rhode Island","RI","Female25To44",70169
2012,44,1,"Rhode Island","RI","Female45To64",72966
2012,44,1,"Rhode Island","RI","Female65To74",22594
2012,44,1,"Rhode Island","RI","Female75AndOver",25186
2012,44,1,"Rhode Island","RI","Male18To24",30214
2012,44,1,"Rhode Island","RI","Male25To44",65077
2012,44,1,"Rhode Island","RI","Male45To64",68684
2012,44,1,"Rhode Island","RI","Male65To74",19134
2012,44,1,"Rhode Island","RI","Male75AndOver",14348
2012,44,2,"Rhode Island","RI","FemaleWhiteNonHispanic18To24",22661
2012,44,2,"Rhode Island","RI","FemaleWhiteNonHispanic25To44",46988
2012,44,2,"Rhode Island","RI","FemaleWhiteNonHispanic45To64",68674
2012,44,2,"Rhode Island","RI","FemaleWhiteNonHispanic65To74",20060
2012,44,2,"Rhode Island","RI","FemaleWhiteNonHispanic75AndOver",22046
2012,44,2,"Rhode Island","RI","MaleWhiteNonHispanic18To24",21582
2012,44,2,"Rhode Island","RI","MaleWhiteNonHispanic25To44",47263
2012,44,2,"Rhode Island","RI","MaleWhiteNonHispanic45To64",63813
2012,44,2,"Rhode Island","RI","MaleWhiteNonHispanic65To74",17098
2012,44,2,"Rhode Island","RI","MaleWhiteNonHispanic75AndOver",13111
2012,44,2,"Rhode Island","RI","Female18To24",31522
2012,44,2,"Rhode Island","RI","Female25To44",60937
2012,44,2,"Rhode Island","RI","Female45To64",79961
2012,44,2,"Rhode Island","RI","Female65To74",21404
2012,44,2,"Rhode Island","RI","Female75AndOver",23400
2012,44,2,"Rhode Island","RI","Male18To24",30083
2012,44,2,"Rhode Island","RI","Male25To44",62553
2012,44,2,"Rhode Island","RI","Male45To64",73099
2012,44,2,"Rhode Island","RI","Male65To74",18717
2012,44,2,"Rhode Island","RI","Male75AndOver",14042
2012,45,1,"South Carolina","SC","FemaleWhiteNonHispanic18To24",20372
2012,45,1,"South Carolina","SC","FemaleWhiteNonHispanic25To44",66463
2012,45,1,"South Carolina","SC","FemaleWhiteNonHispanic45To64",70558
2012,45,1,"South Carolina","SC","FemaleWhiteNonHispanic65To74",27589
2012,45,1,"South Carolina","SC","FemaleWhiteNonHispanic75AndOver",18875
2012,45,1,"South Carolina","SC","MaleWhiteNonHispanic18To24",20531
2012,45,1,"South Carolina","SC","MaleWhiteNonHispanic25To44",63597
2012,45,1,"South Carolina","SC","MaleWhiteNonHispanic45To64",62597
2012,45,1,"South Carolina","SC","MaleWhiteNonHispanic65To74",25987
2012,45,1,"South Carolina","SC","MaleWhiteNonHispanic75AndOver",14802
2012,45,1,"South Carolina","SC","Female18To24",33332
2012,45,1,"South Carolina","SC","Female25To44",99235
2012,45,1,"South Carolina","SC","Female45To64",94333
2012,45,1,"South Carolina","SC","Female65To74",34994
2012,45,1,"South Carolina","SC","Female75AndOver",23062
2012,45,1,"South Carolina","SC","Male18To24",34709
2012,45,1,"South Carolina","SC","Male25To44",90784
2012,45,1,"South Carolina","SC","Male45To64",84172
2012,45,1,"South Carolina","SC","Male65To74",30762
2012,45,1,"South Carolina","SC","Male75AndOver",17161
2012,45,2,"South Carolina","SC","FemaleWhiteNonHispanic18To24",17447
2012,45,2,"South Carolina","SC","FemaleWhiteNonHispanic25To44",56370
2012,45,2,"South Carolina","SC","FemaleWhiteNonHispanic45To64",70957
2012,45,2,"South Carolina","SC","FemaleWhiteNonHispanic65To74",23263
2012,45,2,"South Carolina","SC","FemaleWhiteNonHispanic75AndOver",19118
2012,45,2,"South Carolina","SC","MaleWhiteNonHispanic18To24",21093
2012,45,2,"South Carolina","SC","MaleWhiteNonHispanic25To44",55837
2012,45,2,"South Carolina","SC","MaleWhiteNonHispanic45To64",64730
2012,45,2,"South Carolina","SC","MaleWhiteNonHispanic65To74",21204
2012,45,2,"South Carolina","SC","MaleWhiteNonHispanic75AndOver",12247
2012,45,2,"South Carolina","SC","Female18To24",29400
2012,45,2,"South Carolina","SC","Female25To44",86807
2012,45,2,"South Carolina","SC","Female45To64",97809
2012,45,2,"South Carolina","SC","Female65To74",28965
2012,45,2,"South Carolina","SC","Female75AndOver",22429
2012,45,2,"South Carolina","SC","Male18To24",36890
2012,45,2,"South Carolina","SC","Male25To44",86586
2012,45,2,"South Carolina","SC","Male45To64",86552
2012,45,2,"South Carolina","SC","Male65To74",25911
2012,45,2,"South Carolina","SC","Male75AndOver",13573
2012,45,3,"South Carolina","SC","FemaleWhiteNonHispanic18To24",25892
2012,45,3,"South Carolina","SC","FemaleWhiteNonHispanic25To44",56168
2012,45,3,"South Carolina","SC","FemaleWhiteNonHispanic45To64",72214
2012,45,3,"South Carolina","SC","FemaleWhiteNonHispanic65To74",27554
2012,45,3,"South Carolina","SC","FemaleWhiteNonHispanic75AndOver",22886
2012,45,3,"South Carolina","SC","MaleWhiteNonHispanic18To24",26925
2012,45,3,"South Carolina","SC","MaleWhiteNonHispanic25To44",55412
2012,45,3,"South Carolina","SC","MaleWhiteNonHispanic45To64",68276
2012,45,3,"South Carolina","SC","MaleWhiteNonHispanic65To74",25625
2012,45,3,"South Carolina","SC","MaleWhiteNonHispanic75AndOver",15027
2012,45,3,"South Carolina","SC","Female18To24",35590
2012,45,3,"South Carolina","SC","Female25To44",79521
2012,45,3,"South Carolina","SC","Female45To64",91693
2012,45,3,"South Carolina","SC","Female65To74",33593
2012,45,3,"South Carolina","SC","Female75AndOver",26876
2012,45,3,"South Carolina","SC","Male18To24",37535
2012,45,3,"South Carolina","SC","Male25To44",76737
2012,45,3,"South Carolina","SC","Male45To64",87449
2012,45,3,"South Carolina","SC","Male65To74",30172
2012,45,3,"South Carolina","SC","Male75AndOver",16916
2012,45,4,"South Carolina","SC","FemaleWhiteNonHispanic18To24",21144
2012,45,4,"South Carolina","SC","FemaleWhiteNonHispanic25To44",58650
2012,45,4,"South Carolina","SC","FemaleWhiteNonHispanic45To64",68741
2012,45,4,"South Carolina","SC","FemaleWhiteNonHispanic65To74",24338
2012,45,4,"South Carolina","SC","FemaleWhiteNonHispanic75AndOver",20759
2012,45,4,"South Carolina","SC","MaleWhiteNonHispanic18To24",19756
2012,45,4,"South Carolina","SC","MaleWhiteNonHispanic25To44",57213
2012,45,4,"South Carolina","SC","MaleWhiteNonHispanic45To64",65787
2012,45,4,"South Carolina","SC","MaleWhiteNonHispanic65To74",20556
2012,45,4,"South Carolina","SC","MaleWhiteNonHispanic75AndOver",12962
2012,45,4,"South Carolina","SC","Female18To24",33603
2012,45,4,"South Carolina","SC","Female25To44",89345
2012,45,4,"South Carolina","SC","Female45To64",92637
2012,45,4,"South Carolina","SC","Female65To74",30307
2012,45,4,"South Carolina","SC","Female75AndOver",24265
2012,45,4,"South Carolina","SC","Male18To24",32217
2012,45,4,"South Carolina","SC","Male25To44",86448
2012,45,4,"South Carolina","SC","Male45To64",86633
2012,45,4,"South Carolina","SC","Male65To74",24271
2012,45,4,"South Carolina","SC","Male75AndOver",14963
2012,45,5,"South Carolina","SC","FemaleWhiteNonHispanic18To24",18485
2012,45,5,"South Carolina","SC","FemaleWhiteNonHispanic25To44",55683
2012,45,5,"South Carolina","SC","FemaleWhiteNonHispanic45To64",64677
2012,45,5,"South Carolina","SC","FemaleWhiteNonHispanic65To74",23805
2012,45,5,"South Carolina","SC","FemaleWhiteNonHispanic75AndOver",18409
2012,45,5,"South Carolina","SC","MaleWhiteNonHispanic18To24",18353
2012,45,5,"South Carolina","SC","MaleWhiteNonHispanic25To44",53618
2012,45,5,"South Carolina","SC","MaleWhiteNonHispanic45To64",62446
2012,45,5,"South Carolina","SC","MaleWhiteNonHispanic65To74",21904
2012,45,5,"South Carolina","SC","MaleWhiteNonHispanic75AndOver",12244
2012,45,5,"South Carolina","SC","Female18To24",30926
2012,45,5,"South Carolina","SC","Female25To44",87068
2012,45,5,"South Carolina","SC","Female45To64",94775
2012,45,5,"South Carolina","SC","Female65To74",30382
2012,45,5,"South Carolina","SC","Female75AndOver",23381
2012,45,5,"South Carolina","SC","Male18To24",32936
2012,45,5,"South Carolina","SC","Male25To44",81920
2012,45,5,"South Carolina","SC","Male45To64",87179
2012,45,5,"South Carolina","SC","Male65To74",26940
2012,45,5,"South Carolina","SC","Male75AndOver",15025
2012,45,6,"South Carolina","SC","FemaleWhiteNonHispanic18To24",17219
2012,45,6,"South Carolina","SC","FemaleWhiteNonHispanic25To44",28172
2012,45,6,"South Carolina","SC","FemaleWhiteNonHispanic45To64",30651
2012,45,6,"South Carolina","SC","FemaleWhiteNonHispanic65To74",12647
2012,45,6,"South Carolina","SC","FemaleWhiteNonHispanic75AndOver",10432
2012,45,6,"South Carolina","SC","MaleWhiteNonHispanic18To24",20520
2012,45,6,"South Carolina","SC","MaleWhiteNonHispanic25To44",31849
2012,45,6,"South Carolina","SC","MaleWhiteNonHispanic45To64",34583
2012,45,6,"South Carolina","SC","MaleWhiteNonHispanic65To74",11351
2012,45,6,"South Carolina","SC","MaleWhiteNonHispanic75AndOver",6995
2012,45,6,"South Carolina","SC","Female18To24",44518
2012,45,6,"South Carolina","SC","Female25To44",85880
2012,45,6,"South Carolina","SC","Female45To64",87246
2012,45,6,"South Carolina","SC","Female65To74",28469
2012,45,6,"South Carolina","SC","Female75AndOver",22141
2012,45,6,"South Carolina","SC","Male18To24",47884
2012,45,6,"South Carolina","SC","Male25To44",85681
2012,45,6,"South Carolina","SC","Male45To64",79881
2012,45,6,"South Carolina","SC","Male65To74",23662
2012,45,6,"South Carolina","SC","Male75AndOver",12947
2012,45,7,"South Carolina","SC","FemaleWhiteNonHispanic18To24",17166
2012,45,7,"South Carolina","SC","FemaleWhiteNonHispanic25To44",48454
2012,45,7,"South Carolina","SC","FemaleWhiteNonHispanic45To64",67740
2012,45,7,"South Carolina","SC","FemaleWhiteNonHispanic65To74",28676
2012,45,7,"South Carolina","SC","FemaleWhiteNonHispanic75AndOver",19591
2012,45,7,"South Carolina","SC","MaleWhiteNonHispanic18To24",16979
2012,45,7,"South Carolina","SC","MaleWhiteNonHispanic25To44",48291
2012,45,7,"South Carolina","SC","MaleWhiteNonHispanic45To64",61527
2012,45,7,"South Carolina","SC","MaleWhiteNonHispanic65To74",26247
2012,45,7,"South Carolina","SC","MaleWhiteNonHispanic75AndOver",14502
2012,45,7,"South Carolina","SC","Female18To24",30926
2012,45,7,"South Carolina","SC","Female25To44",82384
2012,45,7,"South Carolina","SC","Female45To64",99963
2012,45,7,"South Carolina","SC","Female65To74",37129
2012,45,7,"South Carolina","SC","Female75AndOver",25946
2012,45,7,"South Carolina","SC","Male18To24",30665
2012,45,7,"South Carolina","SC","Male25To44",81308
2012,45,7,"South Carolina","SC","Male45To64",86814
2012,45,7,"South Carolina","SC","Male65To74",32496
2012,45,7,"South Carolina","SC","Male75AndOver",18038
2012,46,0,"South Dakota","SD","FemaleWhiteNonHispanic18To24",32393
2012,46,0,"South Dakota","SD","FemaleWhiteNonHispanic25To44",81086
2012,46,0,"South Dakota","SD","FemaleWhiteNonHispanic45To64",97864
2012,46,0,"South Dakota","SD","FemaleWhiteNonHispanic65To74",29615
2012,46,0,"South Dakota","SD","FemaleWhiteNonHispanic75AndOver",34588
2012,46,0,"South Dakota","SD","MaleWhiteNonHispanic18To24",34039
2012,46,0,"South Dakota","SD","MaleWhiteNonHispanic25To44",85916
2012,46,0,"South Dakota","SD","MaleWhiteNonHispanic45To64",99633
2012,46,0,"South Dakota","SD","MaleWhiteNonHispanic65To74",28257
2012,46,0,"South Dakota","SD","MaleWhiteNonHispanic75AndOver",23053
2012,46,0,"South Dakota","SD","Female18To24",41020
2012,46,0,"South Dakota","SD","Female25To44",98743
2012,46,0,"South Dakota","SD","Female45To64",108881
2012,46,0,"South Dakota","SD","Female65To74",31537
2012,46,0,"South Dakota","SD","Female75AndOver",35459
2012,46,0,"South Dakota","SD","Male18To24",43820
2012,46,0,"South Dakota","SD","Male25To44",105769
2012,46,0,"South Dakota","SD","Male45To64",109807
2012,46,0,"South Dakota","SD","Male65To74",30086
2012,46,0,"South Dakota","SD","Male75AndOver",24010
2012,47,1,"Tennessee","TN","FemaleWhiteNonHispanic18To24",27161
2012,47,1,"Tennessee","TN","FemaleWhiteNonHispanic25To44",78853
2012,47,1,"Tennessee","TN","FemaleWhiteNonHispanic45To64",99441
2012,47,1,"Tennessee","TN","FemaleWhiteNonHispanic65To74",37537
2012,47,1,"Tennessee","TN","FemaleWhiteNonHispanic75AndOver",30354
2012,47,1,"Tennessee","TN","MaleWhiteNonHispanic18To24",27694
2012,47,1,"Tennessee","TN","MaleWhiteNonHispanic25To44",76838
2012,47,1,"Tennessee","TN","MaleWhiteNonHispanic45To64",93235
2012,47,1,"Tennessee","TN","MaleWhiteNonHispanic65To74",34516
2012,47,1,"Tennessee","TN","MaleWhiteNonHispanic75AndOver",20084
2012,47,1,"Tennessee","TN","Female18To24",31435
2012,47,1,"Tennessee","TN","Female25To44",84922
2012,47,1,"Tennessee","TN","Female45To64",104708
2012,47,1,"Tennessee","TN","Female65To74",39104
2012,47,1,"Tennessee","TN","Female75AndOver",31454
2012,47,1,"Tennessee","TN","Male18To24",30102
2012,47,1,"Tennessee","TN","Male25To44",87277
2012,47,1,"Tennessee","TN","Male45To64",97785
2012,47,1,"Tennessee","TN","Male65To74",35663
2012,47,1,"Tennessee","TN","Male75AndOver",20803
2012,47,2,"Tennessee","TN","FemaleWhiteNonHispanic18To24",31796
2012,47,2,"Tennessee","TN","FemaleWhiteNonHispanic25To44",76878
2012,47,2,"Tennessee","TN","FemaleWhiteNonHispanic45To64",91449
2012,47,2,"Tennessee","TN","FemaleWhiteNonHispanic65To74",32614
2012,47,2,"Tennessee","TN","FemaleWhiteNonHispanic75AndOver",26685
2012,47,2,"Tennessee","TN","MaleWhiteNonHispanic18To24",32154
2012,47,2,"Tennessee","TN","MaleWhiteNonHispanic25To44",74350
2012,47,2,"Tennessee","TN","MaleWhiteNonHispanic45To64",85208
2012,47,2,"Tennessee","TN","MaleWhiteNonHispanic65To74",28798
2012,47,2,"Tennessee","TN","MaleWhiteNonHispanic75AndOver",17159
2012,47,2,"Tennessee","TN","Female18To24",38259
2012,47,2,"Tennessee","TN","Female25To44",91550
2012,47,2,"Tennessee","TN","Female45To64",100831
2012,47,2,"Tennessee","TN","Female65To74",34991
2012,47,2,"Tennessee","TN","Female75AndOver",28375
2012,47,2,"Tennessee","TN","Male18To24",37976
2012,47,2,"Tennessee","TN","Male25To44",90103
2012,47,2,"Tennessee","TN","Male45To64",92886
2012,47,2,"Tennessee","TN","Male65To74",30641
2012,47,2,"Tennessee","TN","Male75AndOver",18089
2012,47,3,"Tennessee","TN","FemaleWhiteNonHispanic18To24",24359
2012,47,3,"Tennessee","TN","FemaleWhiteNonHispanic25To44",71751
2012,47,3,"Tennessee","TN","FemaleWhiteNonHispanic45To64",88131
2012,47,3,"Tennessee","TN","FemaleWhiteNonHispanic65To74",31652
2012,47,3,"Tennessee","TN","FemaleWhiteNonHispanic75AndOver",27626
2012,47,3,"Tennessee","TN","MaleWhiteNonHispanic18To24",25127
2012,47,3,"Tennessee","TN","MaleWhiteNonHispanic25To44",71467
2012,47,3,"Tennessee","TN","MaleWhiteNonHispanic45To64",83302
2012,47,3,"Tennessee","TN","MaleWhiteNonHispanic65To74",29448
2012,47,3,"Tennessee","TN","MaleWhiteNonHispanic75AndOver",17339
2012,47,3,"Tennessee","TN","Female18To24",31528
2012,47,3,"Tennessee","TN","Female25To44",88501
2012,47,3,"Tennessee","TN","Female45To64",102311
2012,47,3,"Tennessee","TN","Female65To74",35674
2012,47,3,"Tennessee","TN","Female75AndOver",31111
2012,47,3,"Tennessee","TN","Male18To24",32956
2012,47,3,"Tennessee","TN","Male25To44",87574
2012,47,3,"Tennessee","TN","Male45To64",95857
2012,47,3,"Tennessee","TN","Male65To74",32582
2012,47,3,"Tennessee","TN","Male75AndOver",19157
2012,47,4,"Tennessee","TN","FemaleWhiteNonHispanic18To24",29469
2012,47,4,"Tennessee","TN","FemaleWhiteNonHispanic25To44",77559
2012,47,4,"Tennessee","TN","FemaleWhiteNonHispanic45To64",84526
2012,47,4,"Tennessee","TN","FemaleWhiteNonHispanic65To74",28056
2012,47,4,"Tennessee","TN","FemaleWhiteNonHispanic75AndOver",21667
2012,47,4,"Tennessee","TN","MaleWhiteNonHispanic18To24",27483
2012,47,4,"Tennessee","TN","MaleWhiteNonHispanic25To44",76901
2012,47,4,"Tennessee","TN","MaleWhiteNonHispanic45To64",79166
2012,47,4,"Tennessee","TN","MaleWhiteNonHispanic65To74",24571
2012,47,4,"Tennessee","TN","MaleWhiteNonHispanic75AndOver",14311
2012,47,4,"Tennessee","TN","Female18To24",37217
2012,47,4,"Tennessee","TN","Female25To44",95368
2012,47,4,"Tennessee","TN","Female45To64",96534
2012,47,4,"Tennessee","TN","Female65To74",30093
2012,47,4,"Tennessee","TN","Female75AndOver",23656
2012,47,4,"Tennessee","TN","Male18To24",35283
2012,47,4,"Tennessee","TN","Male25To44",98210
2012,47,4,"Tennessee","TN","Male45To64",88780
2012,47,4,"Tennessee","TN","Male65To74",26523
2012,47,4,"Tennessee","TN","Male75AndOver",15466
2012,47,5,"Tennessee","TN","FemaleWhiteNonHispanic18To24",21549
2012,47,5,"Tennessee","TN","FemaleWhiteNonHispanic25To44",68865
2012,47,5,"Tennessee","TN","FemaleWhiteNonHispanic45To64",62812
2012,47,5,"Tennessee","TN","FemaleWhiteNonHispanic65To74",18669
2012,47,5,"Tennessee","TN","FemaleWhiteNonHispanic75AndOver",17807
2012,47,5,"Tennessee","TN","MaleWhiteNonHispanic18To24",20511
2012,47,5,"Tennessee","TN","MaleWhiteNonHispanic25To44",68845
2012,47,5,"Tennessee","TN","MaleWhiteNonHispanic45To64",59259
2012,47,5,"Tennessee","TN","MaleWhiteNonHispanic65To74",15587
2012,47,5,"Tennessee","TN","MaleWhiteNonHispanic75AndOver",10192
2012,47,5,"Tennessee","TN","Female18To24",39659
2012,47,5,"Tennessee","TN","Female25To44",116364
2012,47,5,"Tennessee","TN","Female45To64",92751
2012,47,5,"Tennessee","TN","Female65To74",24527
2012,47,5,"Tennessee","TN","Female75AndOver",22080
2012,47,5,"Tennessee","TN","Male18To24",37658
2012,47,5,"Tennessee","TN","Male25To44",113706
2012,47,5,"Tennessee","TN","Male45To64",85763
2012,47,5,"Tennessee","TN","Male65To74",20457
2012,47,5,"Tennessee","TN","Male75AndOver",12410
2012,47,6,"Tennessee","TN","FemaleWhiteNonHispanic18To24",25903
2012,47,6,"Tennessee","TN","FemaleWhiteNonHispanic25To44",79369
2012,47,6,"Tennessee","TN","FemaleWhiteNonHispanic45To64",95913
2012,47,6,"Tennessee","TN","FemaleWhiteNonHispanic65To74",34430
2012,47,6,"Tennessee","TN","FemaleWhiteNonHispanic75AndOver",25898
2012,47,6,"Tennessee","TN","MaleWhiteNonHispanic18To24",28521
2012,47,6,"Tennessee","TN","MaleWhiteNonHispanic25To44",75693
2012,47,6,"Tennessee","TN","MaleWhiteNonHispanic45To64",91019
2012,47,6,"Tennessee","TN","MaleWhiteNonHispanic65To74",31695
2012,47,6,"Tennessee","TN","MaleWhiteNonHispanic75AndOver",18215
2012,47,6,"Tennessee","TN","Female18To24",30210
2012,47,6,"Tennessee","TN","Female25To44",90229
2012,47,6,"Tennessee","TN","Female45To64",102800
2012,47,6,"Tennessee","TN","Female65To74",36798
2012,47,6,"Tennessee","TN","Female75AndOver",27706
2012,47,6,"Tennessee","TN","Male18To24",33253
2012,47,6,"Tennessee","TN","Male25To44",85624
2012,47,6,"Tennessee","TN","Male45To64",97172
2012,47,6,"Tennessee","TN","Male65To74",33147
2012,47,6,"Tennessee","TN","Male75AndOver",19753
